W E1 E2
1880.29 10.2929 0.000202498
1886.34 10.2929 0.000202181
1892.38 10.2929 0.000201873
1898.43 10.2929 0.000201575
1904.47 10.2929 0.000201286
1910.52 10.2929 0.000201005
1916.57 10.2929 0.000200734
1922.61 10.2929 0.00020047
1928.66 10.2929 0.000200215
1934.7 10.2929 0.000199967
1940.75 10.2929 0.000199727
1946.8 10.2929 0.000199495
1952.84 10.2929 0.000199269
1958.89 10.2929 0.000199051
1964.93 10.2929 0.00019884
1970.98 10.2929 0.000198635
1977.03 10.2929 0.000198437
1983.07 10.2929 0.000198245
1989.12 10.2929 0.000198059
1995.16 10.2929 0.000197879
2001.21 10.2929 0.000197705
2007.26 10.2929 0.000197536
2013.3 10.2929 0.000197373
2019.35 10.2929 0.000197216
2025.39 10.2929 0.000197064
2031.44 10.2929 0.000196917
2037.48 10.2929 0.000196775
2043.53 10.2929 0.000196637
2049.58 10.2929 0.000196505
2055.62 10.293 0.000196377
2061.67 10.293 0.000196254
2067.71 10.293 0.000196135
2073.76 10.293 0.00019602
2079.81 10.293 0.00019591
2085.85 10.293 0.000195804
2091.9 10.293 0.000195702
2097.94 10.293 0.000195603
2103.99 10.293 0.000195509
2110.04 10.293 0.000195418
2116.08 10.293 0.000195331
2122.13 10.293 0.000195247
2128.17 10.293 0.000195167
2134.22 10.293 0.00019509
2140.27 10.293 0.000195016
2146.31 10.293 0.000194946
2152.36 10.293 0.000194879
2158.4 10.293 0.000194815
2164.45 10.293 0.000194754
2170.5 10.293 0.000194696
2176.54 10.293 0.00019464
2182.59 10.293 0.000194588
2188.63 10.293 0.000194538
2194.68 10.293 0.000194491
2200.73 10.293 0.000194446
2206.77 10.293 0.000194404
2212.82 10.293 0.000194365
2218.86 10.293 0.000194328
2224.91 10.293 0.000194293
2230.96 10.293 0.000194261
2237 10.293 0.000194231
2243.05 10.293 0.000194203
2249.09 10.293 0.000194177
2255.14 10.293 0.000194154
2261.19 10.293 0.000194132
2267.23 10.293 0.000194112
2273.28 10.293 0.000194095
2279.32 10.293 0.000194079
2285.37 10.293 0.000194065
2291.41 10.293 0.000194053
2297.46 10.293 0.000194043
2303.51 10.293 0.000194035
2309.55 10.293 0.000194028
2315.6 10.293 0.000194023
2321.64 10.293 0.000194019
2327.69 10.293 0.000194017
2333.74 10.293 0.000194017
2339.78 10.293 0.000194018
2345.83 10.293 0.00019402
2351.87 10.293 0.000194024
2357.92 10.293 0.00019403
2363.97 10.293 0.000194037
2370.01 10.293 0.000194045
2376.06 10.293 0.000194054
2382.1 10.293 0.000194065
2388.15 10.293 0.000194077
2394.2 10.293 0.00019409
2400.24 10.293 0.000194104
2406.29 10.293 0.000194119
2412.33 10.293 0.000194136
2418.38 10.293 0.000194153
2424.43 10.293 0.000194172
2430.47 10.293 0.000194192
2436.52 10.293 0.000194212
2442.56 10.293 0.000194234
2448.61 10.2931 0.000194256
2454.66 10.2931 0.00019428
2460.7 10.2931 0.000194304
2466.75 10.2931 0.000194329
2472.79 10.2931 0.000194356
2478.84 10.2931 0.000194382
2484.89 10.2931 0.00019441
2490.93 10.2931 0.000194439
2496.98 10.2931 0.000194468
2503.02 10.2931 0.000194498
2509.07 10.2931 0.000194528
2515.11 10.2931 0.00019456
2521.16 10.2931 0.000194592
2527.21 10.2931 0.000194625
2533.25 10.2931 0.000194658
2539.3 10.2931 0.000194692
2545.34 10.2931 0.000194726
2551.39 10.2931 0.000194761
2557.44 10.2931 0.000194797
2563.48 10.2931 0.000194833
2569.53 10.2931 0.00019487
2575.57 10.2931 0.000194907
2581.62 10.2931 0.000194945
2587.67 10.2931 0.000194983
2593.71 10.2931 0.000195022
2599.76 10.2931 0.000195061
2605.8 10.2931 0.0001951
2611.85 10.2931 0.00019514
2617.9 10.2931 0.00019518
2623.94 10.2931 0.000195221
2629.99 10.2931 0.000195262
2636.03 10.2931 0.000195303
2642.08 10.2931 0.000195345
2648.13 10.2931 0.000195386
2654.17 10.2931 0.000195429
2660.22 10.2931 0.000195471
2666.26 10.2931 0.000195514
2672.31 10.2931 0.000195557
2678.36 10.2931 0.0001956
2684.4 10.2931 0.000195644
2690.45 10.2931 0.000195688
2696.49 10.2931 0.000195732
2702.54 10.2931 0.000195776
2708.59 10.2931 0.00019582
2714.63 10.2931 0.000195865
2720.68 10.2931 0.000195909
2726.72 10.2931 0.000195954
2732.77 10.2931 0.000195999
2738.81 10.2931 0.000196044
2744.86 10.2931 0.00019609
2750.91 10.2931 0.000196135
2756.95 10.2931 0.00019618
2763 10.2931 0.000196226
2769.04 10.2931 0.000196271
2775.09 10.2931 0.000196317
2781.14 10.2931 0.000196363
2787.18 10.2931 0.000196409
2793.23 10.2931 0.000196455
2799.27 10.2931 0.0001965
2805.32 10.2931 0.000196546
2811.37 10.2931 0.000196592
2817.41 10.2931 0.000196638
2823.46 10.2931 0.000196684
2829.5 10.2931 0.00019673
2835.55 10.2931 0.000196776
2841.6 10.2931 0.000196822
2847.64 10.2931 0.000196868
2853.69 10.2931 0.000196913
2859.73 10.2931 0.000196959
2865.78 10.2931 0.000197005
2871.83 10.2931 0.000197051
2877.87 10.2931 0.000197096
2883.92 10.2931 0.000197142
2889.96 10.2931 0.000197187
2896.01 10.2931 0.000197232
2902.06 10.2931 0.000197278
2908.1 10.2931 0.000197323
2914.15 10.2931 0.000197368
2920.19 10.2931 0.000197413
2926.24 10.2931 0.000197457
2932.29 10.2931 0.000197502
2938.33 10.2931 0.000197547
2944.38 10.2931 0.000197591
2950.42 10.2931 0.000197635
2956.47 10.2931 0.000197679
2962.52 10.2931 0.000197723
2968.56 10.2931 0.000197767
2974.61 10.2931 0.000197811
2980.65 10.2931 0.000197854
2986.7 10.2931 0.000197898
2992.74 10.2931 0.000197941
2998.79 10.2931 0.000197984
3004.84 10.2931 0.000198026
3010.88 10.2931 0.000198069
3016.93 10.2931 0.000198111
3022.97 10.2931 0.000198153
3029.02 10.2931 0.000198195
3035.07 10.2931 0.000198237
3041.11 10.2931 0.000198278
3047.16 10.2931 0.00019832
3053.2 10.2931 0.000198361
3059.25 10.2931 0.000198402
3065.3 10.2931 0.000198442
3071.34 10.2931 0.000198483
3077.39 10.2931 0.000198523
3083.43 10.2931 0.000198563
3089.48 10.2931 0.000198602
3095.53 10.2931 0.000198642
3101.57 10.2931 0.000198681
3107.62 10.2931 0.00019872
3113.66 10.2931 0.000198758
3119.71 10.2931 0.000198797
3125.76 10.2931 0.000198835
3131.8 10.2931 0.000198872
3137.85 10.2931 0.00019891
3143.89 10.2931 0.000198947
3149.94 10.2931 0.000198984
3155.99 10.2931 0.000199021
3162.03 10.2931 0.000199057
3168.08 10.2931 0.000199094
3174.12 10.2931 0.000199129
3180.17 10.2931 0.000199165
3186.22 10.2931 0.0001992
3192.26 10.2931 0.000199235
3198.31 10.2931 0.00019927
3204.35 10.2931 0.000199304
3210.4 10.2931 0.000199338
3216.44 10.2931 0.000199372
3222.49 10.2931 0.000199405
3228.54 10.2931 0.000199439
3234.58 10.2931 0.000199471
3240.63 10.2931 0.000199504
3246.67 10.2931 0.000199536
3252.72 10.2931 0.000199568
3258.77 10.2931 0.0001996
3264.81 10.2931 0.000199631
3270.86 10.2931 0.000199662
3276.9 10.2931 0.000199692
3282.95 10.2931 0.000199722
3289 10.2931 0.000199752
3295.04 10.2931 0.000199782
3301.09 10.2931 0.000199811
3307.13 10.2931 0.00019984
3313.18 10.2931 0.000199869
3319.23 10.2931 0.000199897
3325.27 10.2931 0.000199925
3331.32 10.2931 0.000199953
3337.36 10.2931 0.00019998
3343.41 10.2931 0.000200007
3349.46 10.2931 0.000200033
3355.5 10.2931 0.000200059
3361.55 10.2931 0.000200085
3367.59 10.2931 0.000200111
3373.64 10.2931 0.000200136
3379.69 10.2931 0.000200161
3385.73 10.2931 0.000200185
3391.78 10.2931 0.000200209
3397.82 10.2931 0.000200233
3403.87 10.2931 0.000200256
3409.92 10.2932 0.00020028
3415.96 10.2932 0.000200302
3422.01 10.2932 0.000200325
3428.05 10.2932 0.000200347
3434.1 10.2932 0.000200368
3440.15 10.2932 0.000200389
3446.19 10.2932 0.00020041
3452.24 10.2932 0.000200431
3458.28 10.2932 0.000200451
3464.33 10.2932 0.000200471
3470.37 10.2932 0.00020049
3476.42 10.2932 0.000200509
3482.47 10.2932 0.000200528
3488.51 10.2932 0.000200547
3494.56 10.2932 0.000200565
3500.6 10.2932 0.000200582
3506.65 10.2932 0.0002006
3512.7 10.2932 0.000200616
3518.74 10.2932 0.000200633
3524.79 10.2932 0.000200649
3530.83 10.2932 0.000200665
3536.88 10.2932 0.00020068
3542.93 10.2932 0.000200696
3548.97 10.2932 0.00020071
3555.02 10.2932 0.000200725
3561.06 10.2932 0.000200739
3567.11 10.2932 0.000200752
3573.16 10.2932 0.000200766
3579.2 10.2932 0.000200778
3585.25 10.2932 0.000200791
3591.29 10.2932 0.000200803
3597.34 10.2932 0.000200815
3603.39 10.2932 0.000200826
3609.43 10.2932 0.000200837
3615.48 10.2932 0.000200848
3621.52 10.2932 0.000200858
3627.57 10.2932 0.000200868
3633.62 10.2932 0.000200878
3639.66 10.2932 0.000200887
3645.71 10.2932 0.000200896
3651.75 10.2932 0.000200904
3657.8 10.2932 0.000200912
3663.85 10.2932 0.00020092
3669.89 10.2932 0.000200928
3675.94 10.2932 0.000200935
3681.98 10.2932 0.000200941
3688.03 10.2932 0.000200947
3694.07 10.2932 0.000200953
3700.12 10.2932 0.000200959
3706.17 10.2932 0.000200964
3712.21 10.2932 0.000200969
3718.26 10.2932 0.000200973
3724.3 10.2932 0.000200977
3730.35 10.2932 0.000200981
3736.4 10.2932 0.000200984
3742.44 10.2932 0.000200987
3748.49 10.2932 0.00020099
3754.53 10.2932 0.000200992
3760.58 10.2932 0.000200994
3766.63 10.2932 0.000200995
3772.67 10.2932 0.000200997
3778.72 10.2932 0.000200997
3784.76 10.2932 0.000200998
3790.81 10.2932 0.000200998
3796.86 10.2932 0.000200998
3802.9 10.2932 0.000200997
3808.95 10.2932 0.000200996
3814.99 10.2932 0.000200994
3821.04 10.2932 0.000200993
3827.09 10.2932 0.000200991
3833.13 10.2932 0.000200988
3839.18 10.2932 0.000200985
3845.22 10.2932 0.000200982
3851.27 10.2932 0.000200979
3857.32 10.2932 0.000200975
3863.36 10.2932 0.000200971
3869.41 10.2932 0.000200966
3875.45 10.2932 0.000200961
3881.5 10.2932 0.000200956
3887.55 10.2932 0.00020095
3893.59 10.2932 0.000200944
3899.64 10.2932 0.000200938
3905.68 10.2932 0.000200931
3911.73 10.2932 0.000200924
3917.78 10.2932 0.000200916
3923.82 10.2932 0.000200909
3929.87 10.2932 0.0002009
3935.91 10.2932 0.000200892
3941.96 10.2932 0.000200883
3948 10.2932 0.000200874
3954.05 10.2932 0.000200864
3960.1 10.2932 0.000200855
3966.14 10.2932 0.000200844
3972.19 10.2932 0.000200834
3978.23 10.2932 0.000200823
3984.28 10.2932 0.000200812
3990.33 10.2932 0.0002008
3996.37 10.2932 0.000200788
4002.42 10.2932 0.000200776
4008.46 10.2932 0.000200763
4014.51 10.2932 0.00020075
4020.56 10.2932 0.000200737
4026.6 10.2932 0.000200723
4032.65 10.2932 0.000200709
4038.69 10.2932 0.000200695
4044.74 10.2932 0.000200681
4050.79 10.2932 0.000200666
4056.83 10.2932 0.00020065
4062.88 10.2932 0.000200635
4068.92 10.2932 0.000200619
4074.97 10.2932 0.000200602
4081.02 10.2932 0.000200586
4087.06 10.2932 0.000200569
4093.11 10.2932 0.000200551
4099.15 10.2932 0.000200534
4105.2 10.2932 0.000200516
4111.25 10.2932 0.000200498
4117.29 10.2932 0.000200479
4123.34 10.2932 0.00020046
4129.38 10.2932 0.000200441
4135.43 10.2932 0.000200421
4141.48 10.2932 0.000200401
4147.52 10.2932 0.000200381
4153.57 10.2932 0.000200361
4159.61 10.2932 0.00020034
4165.66 10.2932 0.000200319
4171.7 10.2932 0.000200297
4177.75 10.2932 0.000200275
4183.8 10.2932 0.000200253
4189.84 10.2932 0.000200231
4195.89 10.2932 0.000200208
4201.93 10.2932 0.000200185
4207.98 10.2932 0.000200162
4214.03 10.2932 0.000200138
4220.07 10.2932 0.000200114
4226.12 10.2932 0.00020009
4232.16 10.2932 0.000200065
4238.21 10.2932 0.00020004
4244.26 10.2932 0.000200015
4250.3 10.2932 0.000199989
4256.35 10.2932 0.000199963
4262.39 10.2932 0.000199937
4268.44 10.2932 0.000199911
4274.49 10.2932 0.000199884
4280.53 10.2932 0.000199857
4286.58 10.2932 0.00019983
4292.62 10.2932 0.000199802
4298.67 10.2932 0.000199774
4304.72 10.2932 0.000199746
4310.76 10.2932 0.000199717
4316.81 10.2932 0.000199688
4322.85 10.2932 0.000199659
4328.9 10.2932 0.00019963
4334.95 10.2932 0.0001996
4340.99 10.2932 0.00019957
4347.04 10.2932 0.00019954
4353.08 10.2932 0.000199509
4359.13 10.2932 0.000199478
4365.18 10.2932 0.000199447
4371.22 10.2932 0.000199416
4377.27 10.2932 0.000199384
4383.31 10.2932 0.000199352
4389.36 10.2932 0.000199319
4395.41 10.2932 0.000199287
4401.45 10.2932 0.000199254
4407.5 10.2932 0.000199221
4413.54 10.2932 0.000199187
4419.59 10.2932 0.000199153
4425.63 10.2932 0.000199119
4431.68 10.2932 0.000199085
4437.73 10.2932 0.000199051
4443.77 10.2932 0.000199016
4449.82 10.2932 0.000198981
4455.86 10.2932 0.000198945
4461.91 10.2932 0.00019891
4467.96 10.2932 0.000198874
4474 10.2932 0.000198837
4480.05 10.2932 0.000198801
4486.09 10.2932 0.000198764
4492.14 10.2932 0.000198727
4498.19 10.2932 0.00019869
4504.23 10.2932 0.000198652
4510.28 10.2932 0.000198614
4516.32 10.2932 0.000198576
4522.37 10.2932 0.000198538
4528.42 10.2932 0.000198499
4534.46 10.2932 0.00019846
4540.51 10.2932 0.000198421
4546.55 10.2932 0.000198382
4552.6 10.2932 0.000198342
4558.65 10.2932 0.000198302
4564.69 10.2932 0.000198262
4570.74 10.2932 0.000198222
4576.78 10.2932 0.000198181
4582.83 10.2932 0.00019814
4588.88 10.2932 0.000198099
4594.92 10.2932 0.000198058
4600.97 10.2932 0.000198016
4607.01 10.2932 0.000197974
4613.06 10.2932 0.000197932
4619.11 10.2932 0.000197889
4625.15 10.2932 0.000197847
4631.2 10.2932 0.000197804
4637.24 10.2932 0.00019776
4643.29 10.2932 0.000197717
4649.33 10.2932 0.000197673
4655.38 10.2932 0.000197629
4661.43 10.2932 0.000197585
4667.47 10.2932 0.000197541
4673.52 10.2932 0.000197496
4679.56 10.2932 0.000197451
4685.61 10.2932 0.000197406
4691.66 10.2932 0.000197361
4697.7 10.2932 0.000197315
4703.75 10.2932 0.00019727
4709.79 10.2932 0.000197224
4715.84 10.2932 0.000197177
4721.89 10.2932 0.000197131
4727.93 10.2932 0.000197084
4733.98 10.2932 0.000197037
4740.02 10.2932 0.00019699
4746.07 10.2932 0.000196942
4752.12 10.2932 0.000196895
4758.16 10.2932 0.000196847
4764.21 10.2932 0.000196799
4770.25 10.2932 0.00019675
4776.3 10.2932 0.000196702
4782.35 10.2932 0.000196653
4788.39 10.2932 0.000196604
4794.44 10.2932 0.000196555
4800.48 10.2932 0.000196505
4806.53 10.2932 0.000196456
4812.58 10.2932 0.000196406
4818.62 10.2932 0.000196356
4824.67 10.2932 0.000196306
4830.71 10.2932 0.000196255
4836.76 10.2932 0.000196204
4842.81 10.2932 0.000196153
4848.85 10.2932 0.000196102
4854.9 10.2932 0.000196051
4860.94 10.2932 0.000195999
4866.99 10.2932 0.000195947
4873.04 10.2932 0.000195895
4879.08 10.2932 0.000195843
4885.13 10.2932 0.000195791
4891.17 10.2932 0.000195738
4897.22 10.2932 0.000195685
4903.26 10.2932 0.000195632
4909.31 10.2932 0.000195579
4915.36 10.2932 0.000195526
4921.4 10.2932 0.000195472
4927.45 10.2932 0.000195418
4933.49 10.2932 0.000195364
4939.54 10.2932 0.00019531
4945.59 10.2932 0.000195255
4951.63 10.2932 0.000195201
4957.68 10.2932 0.000195146
4963.72 10.2932 0.000195091
4969.77 10.2932 0.000195036
4975.82 10.2932 0.00019498
4981.86 10.2932 0.000194925
4987.91 10.2932 0.000194869
4993.95 10.2932 0.000194813
5000 10.2932 0.000194757
5006.05 10.2932 0.0001947
5012.09 10.2932 0.000194644
5018.14 10.2932 0.000194587
5024.18 10.2932 0.00019453
5030.23 10.2932 0.000194473
5036.28 10.2932 0.000194416
5042.32 10.2932 0.000194358
5048.37 10.2932 0.0001943
5054.41 10.2933 0.000194243
5060.46 10.2933 0.000194185
5066.51 10.2933 0.000194126
5072.55 10.2933 0.000194068
5078.6 10.2933 0.000194009
5084.64 10.2933 0.000193951
5090.69 10.2933 0.000193892
5096.74 10.2933 0.000193833
5102.78 10.2933 0.000193773
5108.83 10.2933 0.000193714
5114.87 10.2933 0.000193654
5120.92 10.2933 0.000193595
5126.96 10.2933 0.000193535
5133.01 10.2933 0.000193474
5139.06 10.2933 0.000193414
5145.1 10.2933 0.000193354
5151.15 10.2933 0.000193293
5157.19 10.2933 0.000193232
5163.24 10.2933 0.000193171
5169.29 10.2933 0.00019311
5175.33 10.2933 0.000193049
5181.38 10.2933 0.000192987
5187.42 10.2933 0.000192926
5193.47 10.2933 0.000192864
5199.52 10.2933 0.000192802
5205.56 10.2933 0.00019274
5211.61 10.2933 0.000192677
5217.65 10.2933 0.000192615
5223.7 10.2933 0.000192552
5229.75 10.2933 0.00019249
5235.79 10.2933 0.000192427
5241.84 10.2933 0.000192364
5247.88 10.2933 0.0001923
5253.93 10.2933 0.000192237
5259.98 10.2933 0.000192173
5266.02 10.2933 0.00019211
5272.07 10.2933 0.000192046
5278.11 10.2933 0.000191982
5284.16 10.2933 0.000191918
5290.21 10.2933 0.000191853
5296.25 10.2933 0.000191789
5302.3 10.2933 0.000191724
5308.34 10.2933 0.00019166
5314.39 10.2933 0.000191595
5320.44 10.2933 0.00019153
5326.48 10.2933 0.000191464
5332.53 10.2933 0.000191399
5338.57 10.2933 0.000191334
5344.62 10.2933 0.000191268
5350.67 10.2933 0.000191202
5356.71 10.2933 0.000191136
5362.76 10.2933 0.00019107
5368.8 10.2933 0.000191004
