W E1 E2
10671.3 4.87768 0.333678
10677.3 5.01823 0.995945
10683.3 4.4825 1.43752
10689.3 4.05654 1.45635
10695.4 3.58477 1.32569
10701.4 3.23682 1.07309
10707.4 2.91333 0.44068
10713.5 3.1827 -0.312684
10719.5 3.80126 -0.647339
10725.5 5.04612 -0.662601
10731.5 5.37252 0.769543
10737.6 4.06989 1.38839
10743.6 3.72362 0.689564
10749.6 4.17774 0.551526
10755.7 4.19432 0.80417
10761.7 4.02113 0.830708
10767.7 3.96534 0.799559
10773.7 3.97727 0.739726
10779.8 4.2163 0.787456
10785.8 4.14689 1.2336
10791.8 3.52186 1.32681
10797.9 3.32589 0.933253
10803.9 3.44151 0.695763
10809.9 3.58036 0.550701
10815.9 3.77053 0.676413
10822 3.60701 0.833121
10828 3.56674 0.501662
10834 4.07748 0.354249
10840.1 4.34082 0.755323
10846.1 4.40895 1.2112
10852.1 4.18968 1.73167
10858.1 3.63914 2.01217
10864.2 2.95516 2.17271
10870.2 2.22221 1.27635
10876.2 2.8247 0.343958
10882.3 3.32461 0.704013
10888.3 3.28698 0.998441
10894.3 3.14878 1.13212
10900.3 2.81894 1.03092
10906.4 2.86013 0.692618
10912.4 3.20009 0.800165
10918.4 3.09123 1.09394
10924.5 2.82555 0.993822
10930.5 2.7739 0.864443
10936.5 2.75525 0.794946
10942.6 2.74935 0.726615
10948.6 2.77367 0.66067
10954.6 2.87185 0.701916
10960.6 2.79904 0.835844
10966.7 2.59903 0.775441
10972.7 2.57263 0.64818
10978.7 2.55199 0.71262
10984.8 2.22968 0.705989
10990.8 2.12209 0.27362
10996.8 2.40817 2.68052e-05
11002.8 2.56333 2.67608e-05
11008.9 2.65153 2.67165e-05
11014.9 2.71368 2.66723e-05
11020.9 2.76147 2.66282e-05
11027 2.80008 2.65841e-05
11033 2.83228 2.65402e-05
11039 2.85977 2.64964e-05
11045 2.88362 2.64527e-05
11051.1 2.90459 2.6409e-05
11057.1 2.92323 2.63655e-05
11063.1 2.93994 2.63221e-05
11069.2 2.95502 2.62787e-05
11075.2 2.96871 2.62355e-05
11081.2 2.98122 2.61923e-05
11087.2 2.99269 2.61493e-05
11093.3 3.00326 2.61063e-05
11099.3 3.01302 2.60634e-05
11105.3 3.02208 2.60207e-05
11111.4 3.0305 2.5978e-05
11117.4 3.03836 2.59354e-05
11123.4 3.0457 2.58929e-05
11129.4 3.05257 2.58505e-05
11135.5 3.05903 2.58082e-05
11141.5 3.06509 2.5766e-05
11147.5 3.07081 2.57239e-05
11153.6 3.0762 2.56818e-05
11159.6 3.0813 2.56399e-05
11165.6 3.08612 2.5598e-05
11171.6 3.09069 2.55563e-05
11177.7 3.09502 2.55146e-05
11183.7 3.09914 2.5473e-05
11189.7 3.10305 2.54315e-05
11195.8 3.10677 2.53902e-05
11201.8 3.11032 2.53488e-05
11207.8 3.1137 2.53076e-05
11213.9 3.11693 2.52665e-05
11219.9 3.12001 2.52255e-05
11225.9 3.12296 2.51845e-05
11231.9 3.12578 2.51437e-05
11238 3.12848 2.51029e-05
11244 3.13107 2.50622e-05
11250 3.13355 2.50216e-05
11256.1 3.13593 2.49811e-05
11262.1 3.13821 2.49407e-05
11268.1 3.1404 2.49004e-05
11274.1 3.14251 2.48601e-05
11280.2 3.14454 2.482e-05
11286.2 3.14649 2.47799e-05
11292.2 3.14836 2.47399e-05
11298.3 3.15017 2.47e-05
11304.3 3.15191 2.46602e-05
11310.3 3.15359 2.46205e-05
11316.3 3.15521 2.45808e-05
11322.4 3.15677 2.45413e-05
11328.4 3.15828 2.45018e-05
11334.4 3.15973 2.44624e-05
11340.5 3.16114 2.44231e-05
11346.5 3.1625 2.43839e-05
11352.5 3.16381 2.43448e-05
11358.5 3.16508 2.43057e-05
11364.6 3.16631 2.42668e-05
11370.6 3.1675 2.42279e-05
11376.6 3.16865 2.41891e-05
11382.7 3.16977 2.41504e-05
11388.7 3.17085 2.41117e-05
11394.7 3.17189 2.40732e-05
11400.7 3.17291 2.40347e-05
11406.8 3.17389 2.39963e-05
11412.8 3.17484 2.3958e-05
11418.8 3.17577 2.39198e-05
11424.9 3.17666 2.38816e-05
11430.9 3.17753 2.38436e-05
11436.9 3.17838 2.38056e-05
11442.9 3.1792 2.37677e-05
11449 3.18 2.37299e-05
11455 3.18077 2.36922e-05
11461 3.18153 2.36545e-05
11467.1 3.18226 2.36169e-05
11473.1 3.18297 2.35794e-05
11479.1 3.18366 2.3542e-05
11485.2 3.18433 2.35047e-05
11491.2 3.18499 2.34674e-05
11497.2 3.18563 2.34302e-05
11503.2 3.18624 2.33931e-05
11509.3 3.18685 2.33561e-05
11515.3 3.18744 2.33192e-05
11521.3 3.18801 2.32823e-05
11527.4 3.18856 2.32455e-05
11533.4 3.18911 2.32088e-05
11539.4 3.18964 2.31721e-05
11545.4 3.19015 2.31356e-05
11551.5 3.19065 2.30991e-05
11557.5 3.19114 2.30627e-05
11563.5 3.19162 2.30264e-05
11569.6 3.19208 2.29901e-05
11575.6 3.19254 2.2954e-05
11581.6 3.19298 2.29179e-05
11587.6 3.19341 2.28818e-05
11593.7 3.19383 2.28459e-05
11599.7 3.19425 2.281e-05
11605.7 3.19465 2.27742e-05
11611.8 3.19504 2.27385e-05
11617.8 3.19542 2.27028e-05
11623.8 3.19579 2.26673e-05
11629.8 3.19616 2.26318e-05
11635.9 3.19652 2.25964e-05
11641.9 3.19686 2.2561e-05
11647.9 3.1972 2.25257e-05
11654 3.19754 2.24905e-05
11660 3.19786 2.24554e-05
11666 3.19818 2.24203e-05
11672 3.19849 2.23854e-05
11678.1 3.19879 2.23504e-05
11684.1 3.19909 2.23156e-05
11690.1 3.19938 2.22808e-05
11696.2 3.19966 2.22462e-05
11702.2 3.19994 2.22115e-05
11708.2 3.20021 2.2177e-05
11714.3 3.20047 2.21425e-05
11720.3 3.20073 2.21081e-05
11726.3 3.20099 2.20738e-05
11732.3 3.20123 2.20395e-05
11738.4 3.20148 2.20053e-05
11744.4 3.20172 2.19712e-05
11750.4 3.20195 2.19372e-05
11756.5 3.20218 2.19032e-05
11762.5 3.2024 2.18693e-05
11768.5 3.20262 2.18354e-05
11774.5 3.20283 2.18017e-05
11780.6 3.20304 2.1768e-05
11786.6 3.20325 2.17343e-05
11792.6 3.20345 2.17008e-05
11798.7 3.20364 2.16673e-05
11804.7 3.20384 2.16339e-05
11810.7 3.20402 2.16005e-05
11816.7 3.20421 2.15672e-05
11822.8 3.20439 2.1534e-05
11828.8 3.20457 2.15009e-05
11834.8 3.20474 2.14678e-05
11840.9 3.20491 2.14348e-05
11846.9 3.20508 2.14018e-05
11852.9 3.20524 2.13689e-05
11858.9 3.20541 2.13361e-05
11865 3.20556 2.13034e-05
11871 3.20572 2.12707e-05
11877 3.20587 2.12381e-05
11883.1 3.20602 2.12056e-05
11889.1 3.20616 2.11731e-05
11895.1 3.20631 2.11407e-05
11901.1 3.20645 2.11083e-05
11907.2 3.20658 2.10761e-05
11913.2 3.20672 2.10439e-05
11919.2 3.20685 2.10117e-05
11925.3 3.20698 2.09796e-05
11931.3 3.20711 2.09476e-05
11937.3 3.20723 2.09157e-05
11943.3 3.20736 2.08838e-05
11949.4 3.20748 2.0852e-05
11955.4 3.2076 2.08202e-05
11961.4 3.20771 2.07885e-05
11967.5 3.20783 2.07569e-05
11973.5 3.20794 2.07253e-05
11979.5 3.20805 2.06938e-05
11985.6 3.20815 2.06624e-05
11991.6 3.20826 2.0631e-05
11997.6 3.20836 2.05997e-05
12003.6 3.20847 2.05685e-05
12009.7 3.20857 2.05373e-05
12015.7 3.20866 2.05062e-05
12021.7 3.20876 2.04752e-05
12027.8 3.20886 2.04442e-05
12033.8 3.20895 2.04132e-05
12039.8 3.20904 2.03824e-05
12045.8 3.20913 2.03516e-05
12051.9 3.20922 2.03208e-05
12057.9 3.20931 2.02902e-05
12063.9 3.20939 2.02595e-05
12070 3.20947 2.0229e-05
12076 3.20956 2.01985e-05
12082 3.20964 2.01681e-05
12088 3.20972 2.01377e-05
12094.1 3.20979 2.01074e-05
12100.1 3.20987 2.00771e-05
12106.1 3.20995 2.00469e-05
12112.2 3.21002 2.00168e-05
12118.2 3.21009 1.99868e-05
12124.2 3.21017 1.99567e-05
12130.2 3.21024 1.99268e-05
12136.3 3.2103 1.98969e-05
12142.3 3.21037 1.98671e-05
12148.3 3.21044 1.98373e-05
12154.4 3.21051 1.98076e-05
12160.4 3.21057 1.9778e-05
12166.4 3.21063 1.97484e-05
12172.4 3.2107 1.97188e-05
12178.5 3.21076 1.96894e-05
12184.5 3.21082 1.966e-05
12190.5 3.21088 1.96306e-05
12196.6 3.21094 1.96013e-05
12202.6 3.21099 1.95721e-05
12208.6 3.21105 1.95429e-05
12214.6 3.21111 1.95138e-05
12220.7 3.21116 1.94847e-05
12226.7 3.21121 1.94557e-05
12232.7 3.21127 1.94268e-05
12238.8 3.21132 1.93979e-05
12244.8 3.21137 1.93691e-05
12250.8 3.21142 1.93403e-05
12256.9 3.21147 1.93116e-05
12262.9 3.21152 1.92829e-05
12268.9 3.21157 1.92543e-05
12274.9 3.21161 1.92257e-05
12281 3.21166 1.91973e-05
12287 3.21171 1.91688e-05
12293 3.21175 1.91404e-05
12299.1 3.21179 1.91121e-05
12305.1 3.21184 1.90839e-05
12311.1 3.21188 1.90556e-05
12317.1 3.21192 1.90275e-05
12323.2 3.21196 1.89994e-05
12329.2 3.21201 1.89714e-05
12335.2 3.21205 1.89434e-05
12341.3 3.21209 1.89154e-05
12347.3 3.21212 1.88876e-05
12353.3 3.21216 1.88597e-05
12359.3 3.2122 1.8832e-05
12365.4 3.21224 1.88042e-05
12371.4 3.21227 1.87766e-05
12377.4 3.21231 1.8749e-05
12383.5 3.21235 1.87214e-05
12389.5 3.21238 1.86939e-05
12395.5 3.21241 1.86665e-05
12401.5 3.21245 1.86391e-05
12407.6 3.21248 1.86118e-05
12413.6 3.21251 1.85845e-05
12419.6 3.21255 1.85573e-05
12425.7 3.21258 1.85301e-05
12431.7 3.21261 1.8503e-05
12437.7 3.21264 1.84759e-05
12443.7 3.21267 1.84489e-05
12449.8 3.2127 1.84219e-05
12455.8 3.21273 1.8395e-05
12461.8 3.21276 1.83681e-05
12467.9 3.21279 1.83413e-05
12473.9 3.21282 1.83146e-05
12479.9 3.21284 1.82879e-05
12485.9 3.21287 1.82612e-05
12492 3.2129 1.82346e-05
12498 3.21292 1.82081e-05
12504 3.21295 1.81816e-05
12510.1 3.21298 1.81551e-05
12516.1 3.213 1.81287e-05
12522.1 3.21303 1.81024e-05
12528.2 3.21305 1.80761e-05
12534.2 3.21308 1.80499e-05
12540.2 3.2131 1.80237e-05
12546.2 3.21312 1.79976e-05
12552.3 3.21315 1.79715e-05
12558.3 3.21317 1.79454e-05
12564.3 3.21319 1.79194e-05
12570.4 3.21321 1.78935e-05
12576.4 3.21324 1.78676e-05
12582.4 3.21326 1.78418e-05
12588.4 3.21328 1.7816e-05
12594.5 3.2133 1.77903e-05
12600.5 3.21332 1.77646e-05
12606.5 3.21334 1.77389e-05
12612.6 3.21336 1.77134e-05
12618.6 3.21338 1.76878e-05
12624.6 3.2134 1.76623e-05
12630.6 3.21342 1.76369e-05
12636.7 3.21344 1.76115e-05
12642.7 3.21345 1.75862e-05
12648.7 3.21347 1.75609e-05
12654.8 3.21349 1.75356e-05
12660.8 3.21351 1.75104e-05
12666.8 3.21353 1.74853e-05
12672.8 3.21354 1.74602e-05
12678.9 3.21356 1.74351e-05
12684.9 3.21358 1.74101e-05
12690.9 3.21359 1.73852e-05
12697 3.21361 1.73602e-05
12703 3.21363 1.73354e-05
12709 3.21364 1.73106e-05
12715 3.21366 1.72858e-05
12721.1 3.21367 1.72611e-05
12727.1 3.21369 1.72364e-05
12733.1 3.2137 1.72118e-05
12739.2 3.21372 1.71872e-05
12745.2 3.21373 1.71627e-05
12751.2 3.21375 1.71382e-05
12757.2 3.21376 1.71138e-05
12763.3 3.21377 1.70894e-05
12769.3 3.21379 1.7065e-05
12775.3 3.2138 1.70407e-05
12781.4 3.21382 1.70165e-05
12787.4 3.21383 1.69923e-05
12793.4 3.21384 1.69681e-05
12799.5 3.21385 1.6944e-05
12805.5 3.21387 1.69199e-05
12811.5 3.21388 1.68959e-05
12817.5 3.21389 1.68719e-05
12823.6 3.2139 1.6848e-05
12829.6 3.21392 1.68241e-05
12835.6 3.21393 1.68003e-05
12841.7 3.21394 1.67765e-05
12847.7 3.21395 1.67527e-05
12853.7 3.21396 1.6729e-05
12859.7 3.21397 1.67054e-05
12865.8 3.21398 1.66817e-05
12871.8 3.21399 1.66582e-05
12877.8 3.214 1.66346e-05
12883.9 3.21402 1.66112e-05
12889.9 3.21403 1.65877e-05
12895.9 3.21404 1.65643e-05
12901.9 3.21405 1.6541e-05
12908 3.21406 1.65177e-05
12914 3.21407 1.64944e-05
12920 3.21408 1.64712e-05
12926.1 3.21408 1.6448e-05
12932.1 3.21409 1.64249e-05
12938.1 3.2141 1.64018e-05
12944.1 3.21411 1.63787e-05
12950.2 3.21412 1.63557e-05
12956.2 3.21413 1.63328e-05
12962.2 3.21414 1.63099e-05
12968.3 3.21415 1.6287e-05
12974.3 3.21416 1.62642e-05
12980.3 3.21417 1.62414e-05
12986.3 3.21417 1.62186e-05
12992.4 3.21418 1.61959e-05
12998.4 3.21419 1.61733e-05
13004.4 3.2142 1.61506e-05
13010.5 3.21421 1.61281e-05
13016.5 3.21421 1.61055e-05
13022.5 3.21422 1.6083e-05
13028.6 3.21423 1.60606e-05
13034.6 3.21424 1.60382e-05
13040.6 3.21424 1.60158e-05
13046.6 3.21425 1.59935e-05
13052.7 3.21426 1.59712e-05
13058.7 3.21426 1.5949e-05
13064.7 3.21427 1.59268e-05
13070.8 3.21428 1.59046e-05
13076.8 3.21429 1.58825e-05
13082.8 3.21429 1.58604e-05
13088.8 3.2143 1.58384e-05
13094.9 3.21431 1.58164e-05
13100.9 3.21431 1.57944e-05
13106.9 3.21432 1.57725e-05
13113 3.21432 1.57506e-05
13119 3.21433 1.57288e-05
13125 3.21434 1.5707e-05
13131 3.21434 1.56853e-05
13137.1 3.21435 1.56636e-05
13143.1 3.21435 1.56419e-05
13149.1 3.21436 1.56203e-05
13155.2 3.21437 1.55987e-05
13161.2 3.21437 1.55771e-05
13167.2 3.21438 1.55556e-05
13173.2 3.21438 1.55341e-05
13179.3 3.21439 1.55127e-05
13185.3 3.21439 1.54913e-05
13191.3 3.2144 1.547e-05
13197.4 3.2144 1.54486e-05
13203.4 3.21441 1.54274e-05
13209.4 3.21441 1.54061e-05
13215.4 3.21442 1.53849e-05
13221.5 3.21442 1.53638e-05
13227.5 3.21443 1.53426e-05
13233.5 3.21443 1.53216e-05
13239.6 3.21444 1.53005e-05
13245.6 3.21444 1.52795e-05
13251.6 3.21445 1.52586e-05
13257.6 3.21445 1.52376e-05
13263.7 3.21446 1.52167e-05
13269.7 3.21446 1.51959e-05
13275.7 3.21447 1.51751e-05
13281.8 3.21447 1.51543e-05
13287.8 3.21447 1.51336e-05
13293.8 3.21448 1.51129e-05
13299.9 3.21448 1.50922e-05
13305.9 3.21449 1.50716e-05
13311.9 3.21449 1.5051e-05
13317.9 3.21449 1.50305e-05
13324 3.2145 1.50099e-05
13330 3.2145 1.49895e-05
13336 3.21451 1.4969e-05
13342.1 3.21451 1.49486e-05
13348.1 3.21451 1.49283e-05
13354.1 3.21452 1.4908e-05
13360.1 3.21452 1.48877e-05
13366.2 3.21453 1.48674e-05
13372.2 3.21453 1.48472e-05
13378.2 3.21453 1.4827e-05
13384.3 3.21454 1.48069e-05
13390.3 3.21454 1.47868e-05
13396.3 3.21454 1.47667e-05
13402.3 3.21455 1.47467e-05
13408.4 3.21455 1.47267e-05
13414.4 3.21455 1.47067e-05
13420.4 3.21456 1.46868e-05
13426.5 3.21456 1.46669e-05
13432.5 3.21456 1.46471e-05
13438.5 3.21457 1.46273e-05
13444.5 3.21457 1.46075e-05
13450.6 3.21457 1.45877e-05
13456.6 3.21457 1.4568e-05
13462.6 3.21458 1.45484e-05
13468.7 3.21458 1.45287e-05
13474.7 3.21458 1.45091e-05
13480.7 3.21459 1.44896e-05
13486.7 3.21459 1.447e-05
13492.8 3.21459 1.44505e-05
13498.8 3.21459 1.44311e-05
13504.8 3.2146 1.44116e-05
13510.9 3.2146 1.43923e-05
13516.9 3.2146 1.43729e-05
13522.9 3.2146 1.43536e-05
13528.9 3.21461 1.43343e-05
13535 3.21461 1.4315e-05
13541 3.21461 1.42958e-05
13547 3.21462 1.42766e-05
13553.1 3.21462 1.42575e-05
13559.1 3.21462 1.42384e-05
13565.1 3.21462 1.42193e-05
13571.2 3.21462 1.42002e-05
13577.2 3.21463 1.41812e-05
13583.2 3.21463 1.41623e-05
13589.2 3.21463 1.41433e-05
13595.3 3.21463 1.41244e-05
13601.3 3.21464 1.41055e-05
13607.3 3.21464 1.40867e-05
13613.4 3.21464 1.40679e-05
13619.4 3.21464 1.40491e-05
13625.4 3.21465 1.40304e-05
13631.4 3.21465 1.40116e-05
13637.5 3.21465 1.3993e-05
13643.5 3.21465 1.39743e-05
13649.5 3.21465 1.39557e-05
13655.6 3.21466 1.39371e-05
13661.6 3.21466 1.39186e-05
13667.6 3.21466 1.39001e-05
13673.6 3.21466 1.38816e-05
13679.7 3.21466 1.38632e-05
13685.7 3.21467 1.38448e-05
13691.7 3.21467 1.38264e-05
13697.8 3.21467 1.3808e-05
13703.8 3.21467 1.37897e-05
13709.8 3.21467 1.37714e-05
13715.8 3.21467 1.37532e-05
13721.9 3.21468 1.3735e-05
13727.9 3.21468 1.37168e-05
13733.9 3.21468 1.36986e-05
13740 3.21468 1.36805e-05
13746 3.21468 1.36624e-05
13752 3.21468 1.36444e-05
13758 3.21469 1.36263e-05
13764.1 3.21469 1.36083e-05
13770.1 3.21469 1.35904e-05
13776.1 3.21469 1.35725e-05
13782.2 3.21469 1.35546e-05
13788.2 3.21469 1.35367e-05
13794.2 3.2147 1.35189e-05
13800.2 3.2147 1.35011e-05
13806.3 3.2147 1.34833e-05
13812.3 3.2147 1.34655e-05
13818.3 3.2147 1.34478e-05
13824.4 3.2147 1.34301e-05
13830.4 3.2147 1.34125e-05
13836.4 3.21471 1.33949e-05
13842.5 3.21471 1.33773e-05
13848.5 3.21471 1.33597e-05
13854.5 3.21471 1.33422e-05
13860.5 3.21471 1.33247e-05
13866.6 3.21471 1.33073e-05
13872.6 3.21471 1.32898e-05
13878.6 3.21472 1.32724e-05
13884.7 3.21472 1.3255e-05
13890.7 3.21472 1.32377e-05
13896.7 3.21472 1.32204e-05
13902.7 3.21472 1.32031e-05
13908.8 3.21472 1.31859e-05
13914.8 3.21472 1.31686e-05
13920.8 3.21473 1.31515e-05
13926.9 3.21473 1.31343e-05
13932.9 3.21473 1.31172e-05
13938.9 3.21473 1.31001e-05
13944.9 3.21473 1.3083e-05
13951 3.21473 1.30659e-05
13957 3.21473 1.30489e-05
13963 3.21473 1.30319e-05
13969.1 3.21473 1.3015e-05
13975.1 3.21474 1.29981e-05
13981.1 3.21474 1.29812e-05
13987.1 3.21474 1.29643e-05
13993.2 3.21474 1.29475e-05
13999.2 3.21474 1.29307e-05
14005.2 3.21474 1.29139e-05
14011.3 3.21474 1.28971e-05
14017.3 3.21474 1.28804e-05
14023.3 3.21474 1.28637e-05
14029.3 3.21475 1.28471e-05
14035.4 3.21475 1.28304e-05
14041.4 3.21475 1.28138e-05
14047.4 3.21475 1.27973e-05
14053.5 3.21475 1.27807e-05
14059.5 3.21475 1.27642e-05
14065.5 3.21475 1.27477e-05
14071.5 3.21475 1.27312e-05
14077.6 3.21475 1.27148e-05
14083.6 3.21476 1.26984e-05
14089.6 3.21476 1.2682e-05
14095.7 3.21476 1.26657e-05
14101.7 3.21476 1.26494e-05
14107.7 3.21476 1.26331e-05
14113.8 3.21476 1.26168e-05
14119.8 3.21476 1.26006e-05
14125.8 3.21476 1.25844e-05
14131.8 3.21476 1.25682e-05
14137.9 3.21476 1.2552e-05
14143.9 3.21476 1.25359e-05
14149.9 3.21477 1.25198e-05
14156 3.21477 1.25037e-05
14162 3.21477 1.24877e-05
14168 3.21477 1.24717e-05
14174 3.21477 1.24557e-05
14180.1 3.21477 1.24397e-05
14186.1 3.21477 1.24238e-05
14192.1 3.21477 1.24079e-05
14198.2 3.21477 1.2392e-05
14204.2 3.21477 1.23762e-05
14210.2 3.21477 1.23603e-05
14216.2 3.21477 1.23445e-05
14222.3 3.21478 1.23288e-05
14228.3 3.21478 1.2313e-05
14234.3 3.21478 1.22973e-05
14240.4 3.21478 1.22816e-05
14246.4 3.21478 1.2266e-05
14252.4 3.21478 1.22503e-05
14258.4 3.21478 1.22347e-05
14264.5 3.21478 1.22191e-05
14270.5 3.21478 1.22036e-05
14276.5 3.21478 1.2188e-05
14282.6 3.21478 1.21725e-05
14288.6 3.21478 1.21571e-05
14294.6 3.21479 1.21416e-05
14300.6 3.21479 1.21262e-05
14306.7 3.21479 1.21108e-05
14312.7 3.21479 1.20954e-05
14318.7 3.21479 1.20801e-05
14324.8 3.21479 1.20647e-05
14330.8 3.21479 1.20494e-05
14336.8 3.21479 1.20342e-05
14342.9 3.21479 1.20189e-05
14348.9 3.21479 1.20037e-05
14354.9 3.21479 1.19885e-05
14360.9 3.21479 1.19734e-05
14367 3.21479 1.19582e-05
14373 3.21479 1.19431e-05
14379 3.2148 1.1928e-05
14385.1 3.2148 1.19129e-05
14391.1 3.2148 1.18979e-05
14397.1 3.2148 1.18829e-05
14403.1 3.2148 1.18679e-05
14409.2 3.2148 1.18529e-05
14415.2 3.2148 1.1838e-05
14421.2 3.2148 1.18231e-05
14427.3 3.2148 1.18082e-05
14433.3 3.2148 1.17933e-05
14439.3 3.2148 1.17785e-05
14445.3 3.2148 1.17637e-05
14451.4 3.2148 1.17489e-05
14457.4 3.2148 1.17341e-05
14463.4 3.21481 1.17194e-05
14469.5 3.21481 1.17047e-05
14475.5 3.21481 1.169e-05
14481.5 3.21481 1.16753e-05
14487.5 3.21481 1.16607e-05
14493.6 3.21481 1.16461e-05
14499.6 3.21481 1.16315e-05
14505.6 3.21481 1.16169e-05
14511.7 3.21481 1.16024e-05
14517.7 3.21481 1.15879e-05
14523.7 3.21481 1.15734e-05
14529.7 3.21481 1.15589e-05
14535.8 3.21481 1.15445e-05
14541.8 3.21481 1.153e-05
14547.8 3.21481 1.15156e-05
14553.9 3.21481 1.15013e-05
14559.9 3.21482 1.14869e-05
14565.9 3.21482 1.14726e-05
14571.9 3.21482 1.14583e-05
14578 3.21482 1.1444e-05
14584 3.21482 1.14298e-05
14590 3.21482 1.14155e-05
14596.1 3.21482 1.14013e-05
14602.1 3.21482 1.13871e-05
14608.1 3.21482 1.1373e-05
14614.2 3.21482 1.13588e-05
14620.2 3.21482 1.13447e-05
14626.2 3.21482 1.13306e-05
14632.2 3.21482 1.13166e-05
14638.3 3.21482 1.13025e-05
14644.3 3.21482 1.12885e-05
14650.3 3.21482 1.12745e-05
14656.4 3.21483 1.12605e-05
14662.4 3.21483 1.12466e-05
14668.4 3.21483 1.12327e-05
14674.4 3.21483 1.12188e-05
14680.5 3.21483 1.12049e-05
14686.5 3.21483 1.1191e-05
14692.5 3.21483 1.11772e-05
14698.6 3.21483 1.11634e-05
14704.6 3.21483 1.11496e-05
14710.6 3.21483 1.11358e-05
14716.6 3.21483 1.11221e-05
14722.7 3.21483 1.11084e-05
14728.7 3.21483 1.10947e-05
14734.7 3.21483 1.1081e-05
14740.8 3.21483 1.10673e-05
14746.8 3.21483 1.10537e-05
14752.8 3.21484 1.10401e-05
14758.8 3.21484 1.10265e-05
14764.9 3.21484 1.10129e-05
14770.9 3.21484 1.09994e-05
14776.9 3.21484 1.09859e-05
14783 3.21484 1.09724e-05
14789 3.21484 1.09589e-05
14795 3.21484 1.09454e-05
14801 3.21484 1.0932e-05
14807.1 3.21484 1.09186e-05
14813.1 3.21484 1.09052e-05
14819.1 3.21484 1.08919e-05
14825.2 3.21484 1.08785e-05
14831.2 3.21484 1.08652e-05
14837.2 3.21484 1.08519e-05
14843.2 3.21484 1.08386e-05
14849.3 3.21484 1.08254e-05
14855.3 3.21485 1.08121e-05
14861.3 3.21485 1.07989e-05
14867.4 3.21485 1.07857e-05
14873.4 3.21485 1.07725e-05
14879.4 3.21485 1.07594e-05
14885.5 3.21485 1.07463e-05
14891.5 3.21485 1.07332e-05
14897.5 3.21485 1.07201e-05
14903.5 3.21485 1.0707e-05
14909.6 3.21485 1.0694e-05
14915.6 3.21485 1.06809e-05
14921.6 3.21485 1.06679e-05
14927.7 3.21485 1.0655e-05
14933.7 3.21485 1.0642e-05
14939.7 3.21485 1.06291e-05
14945.7 3.21485 1.06162e-05
14951.8 3.21485 1.06033e-05
14957.8 3.21486 1.05904e-05
14963.8 3.21486 1.05775e-05
14969.9 3.21486 1.05647e-05
14975.9 3.21486 1.05519e-05
14981.9 3.21486 1.05391e-05
14987.9 3.21486 1.05263e-05
14994 3.21486 1.05136e-05
15000 3.21486 1.05009e-05
